Index,Path,Target
1200592,train/n07714990/n07714990_6764.JPEG,1
1203115,train/n07716358/n07716358_3665.JPEG,1
1209228,train/n07718747/n07718747_20764.JPEG,1
1208172,train/n07718472/n07718472_32690.JPEG,1
1205077,train/n07717410/n07717410_1466.JPEG,1
1199199,train/n07714571/n07714571_5107.JPEG,1
1213094,train/n07734744/n07734744_3847.JPEG,1
1206768,train/n07717556/n07717556_466.JPEG,1
1198648,train/n07714571/n07714571_14880.JPEG,1
1199529,train/n07714571/n07714571_9099.JPEG,1
1200375,train/n07714990/n07714990_4891.JPEG,1
1201764,train/n07715103/n07715103_5095.JPEG,1
1210599,train/n07720875/n07720875_3828.JPEG,1
1197317,train/n07711569/n07711569_2608.JPEG,1
1210568,train/n07720875/n07720875_3577.JPEG,1
1201121,train/n07715103/n07715103_1389.JPEG,1
1212125,train/n07730033/n07730033_7463.JPEG,1
1201198,train/n07715103/n07715103_15240.JPEG,1
1208739,train/n07718747/n07718747_11096.JPEG,1
1212307,train/n07730033/n07730033_9077.JPEG,1
1208460,train/n07718472/n07718472_6434.JPEG,1
1206940,train/n07717556/n07717556_6133.JPEG,1
1202887,train/n07716358/n07716358_2688.JPEG,1
1209380,train/n07718747/n07718747_25668.JPEG,1
1209822,train/n07718747/n07718747_8103.JPEG,1
1205785,train/n07717410/n07717410_702.JPEG,1
1197928,train/n07711569/n07711569_5641.JPEG,1
1199022,train/n07714571/n07714571_322.JPEG,1
1211463,train/n07730033/n07730033_14275.JPEG,1
1198863,train/n07714571/n07714571_20168.JPEG,1
1201655,train/n07715103/n07715103_3850.JPEG,1
1200296,train/n07714990/n07714990_4177.JPEG,1
1207087,train/n07717556/n07717556_7566.JPEG,1
1198370,train/n07714571/n07714571_10913.JPEG,1
1208584,train/n07718472/n07718472_8457.JPEG,1
1209615,train/n07718747/n07718747_4869.JPEG,1
1207037,train/n07717556/n07717556_7192.JPEG,1
1202759,train/n07716358/n07716358_23253.JPEG,1
1212691,train/n07734744/n07734744_17794.JPEG,1
1206967,train/n07717556/n07717556_6475.JPEG,1
1199968,train/n07714990/n07714990_1970.JPEG,1
1212907,train/n07734744/n07734744_2592.JPEG,1
1209368,train/n07718747/n07718747_2501.JPEG,1
1200582,train/n07714990/n07714990_6716.JPEG,1
1203646,train/n07716906/n07716906_120.JPEG,1
1209427,train/n07718747/n07718747_2802.JPEG,1
1208359,train/n07718472/n07718472_4516.JPEG,1
1209241,train/n07718747/n07718747_21120.JPEG,1
1202586,train/n07716358/n07716358_18134.JPEG,1
1203015,train/n07716358/n07716358_33903.JPEG,1
1209054,train/n07718747/n07718747_1748.JPEG,1
1199227,train/n07714571/n07714571_5310.JPEG,1
1200573,train/n07714990/n07714990_6680.JPEG,1
1211878,train/n07730033/n07730033_3529.JPEG,1
1204227,train/n07716906/n07716906_4911.JPEG,1
1211226,train/n07720875/n07720875_9711.JPEG,1
1205489,train/n07717410/n07717410_409.JPEG,1
1202580,train/n07716358/n07716358_18011.JPEG,1
1208552,train/n07718472/n07718472_8126.JPEG,1
1209402,train/n07718747/n07718747_26458.JPEG,1
1205429,train/n07717410/n07717410_3644.JPEG,1
1203666,train/n07716906/n07716906_1265.JPEG,1
1205950,train/n07717410/n07717410_8828.JPEG,1
1213500,train/n07734744/n07734744_7067.JPEG,1
1204565,train/n07716906/n07716906_7728.JPEG,1
1211370,train/n07730033/n07730033_1241.JPEG,1
1198188,train/n07711569/n07711569_8790.JPEG,1
1202736,train/n07716358/n07716358_22628.JPEG,1
1202191,train/n07715103/n07715103_9834.JPEG,1
870934,train/n03814906/n03814906_12869.JPEG,2
871026,train/n03814906/n03814906_1756.JPEG,2
871727,train/n03814906/n03814906_3791.JPEG,2
871197,train/n03814906/n03814906_24574.JPEG,2
870864,train/n03814906/n03814906_10009.JPEG,2
871006,train/n03814906/n03814906_16221.JPEG,2
871671,train/n03814906/n03814906_36055.JPEG,2
871908,train/n03814906/n03814906_43342.JPEG,2
871064,train/n03814906/n03814906_19997.JPEG,2
871825,train/n03814906/n03814906_4033.JPEG,2
871905,train/n03814906/n03814906_43150.JPEG,2
871185,train/n03814906/n03814906_2386.JPEG,2
870899,train/n03814906/n03814906_11934.JPEG,2
627304,train/n02999410/n02999410_14256.JPEG,3
628126,train/n02999410/n02999410_6946.JPEG,3
627108,train/n02999410/n02999410_11097.JPEG,3
627384,train/n02999410/n02999410_1599.JPEG,3
627100,train/n02999410/n02999410_10930.JPEG,3
627298,train/n02999410/n02999410_14127.JPEG,3
628209,train/n02999410/n02999410_8169.JPEG,3
627970,train/n02999410/n02999410_5385.JPEG,3
627476,train/n02999410/n02999410_1735.JPEG,3
627356,train/n02999410/n02999410_1522.JPEG,3
627904,train/n02999410/n02999410_48336.JPEG,3
627908,train/n02999410/n02999410_4854.JPEG,3
627187,train/n02999410/n02999410_12404.JPEG,3
1266572,train/n12267677/n12267677_5153.JPEG,4
1268712,train/n12768682/n12768682_2560.JPEG,4
1267416,train/n12620546/n12620546_2976.JPEG,4
1217783,train/n07749582/n07749582_13335.JPEG,4
1225439,train/n07768694/n07768694_10544.JPEG,4
1226301,train/n07768694/n07768694_4899.JPEG,4
1279188,train/n13133613/n13133613_33652.JPEG,4
1261499,train/n11879895/n11879895_8223.JPEG,4
1217120,train/n07747607/n07747607_3111.JPEG,4
1226571,train/n07768694/n07768694_864.JPEG,4
1215518,train/n07745940/n07745940_20723.JPEG,4
1219827,train/n07753113/n07753113_4314.JPEG,4
1267154,train/n12620546/n12620546_18966.JPEG,4
1225385,train/n07768694/n07768694_10065.JPEG,4
1269294,train/n12768682/n12768682_5344.JPEG,4
1213866,train/n07742313/n07742313_12184.JPEG,4
1261535,train/n11879895/n11879895_8489.JPEG,4
1224988,train/n07760859/n07760859_7013.JPEG,4
1264553,train/n12144580/n12144580_15987.JPEG,4
1222044,train/n07753592/n07753592_19976.JPEG,4
1221039,train/n07753275/n07753275_48296.JPEG,4
1267412,train/n12620546/n12620546_29508.JPEG,4
1265290,train/n12144580/n12144580_5025.JPEG,4
1279062,train/n13133613/n13133613_28942.JPEG,4
1279258,train/n13133613/n13133613_3860.JPEG,4
1215548,train/n07745940/n07745940_21197.JPEG,4
1269126,train/n12768682/n12768682_4065.JPEG,4
1269118,train/n12768682/n12768682_40425.JPEG,4
1219411,train/n07753113/n07753113_222.JPEG,4
1215795,train/n07745940/n07745940_5126.JPEG,4
1261635,train/n11879895/n11879895_9812.JPEG,4
1222229,train/n07753592/n07753592_317.JPEG,4
1279531,train/n13133613/n13133613_5931.JPEG,4
1266726,train/n12267677/n12267677_7128.JPEG,4
1226560,train/n07768694/n07768694_8452.JPEG,4
1223025,train/n07754684/n07754684_16551.JPEG,4
1267693,train/n12620546/n12620546_45013.JPEG,4
1215729,train/n07745940/n07745940_419.JPEG,4
1224921,train/n07760859/n07760859_6303.JPEG,4
1265085,train/n12144580/n12144580_4001.JPEG,4
1214042,train/n07742313/n07742313_15901.JPEG,4
1261660,train/n11879895/n11879895_9975.JPEG,4
1261659,train/n11879895/n11879895_9971.JPEG,4
1223323,train/n07754684/n07754684_25565.JPEG,4
1215749,train/n07745940/n07745940_457.JPEG,4
1260585,train/n11879895/n11879895_12539.JPEG,4
1224160,train/n07760859/n07760859_11446.JPEG,4
1225604,train/n07768694/n07768694_1321.JPEG,4
1214948,train/n07742313/n07742313_96.JPEG,4
1217654,train/n07749582/n07749582_11101.JPEG,4
1261011,train/n11879895/n11879895_4330.JPEG,4
1221628,train/n07753592/n07753592_1155.JPEG,4
1219727,train/n07753113/n07753113_35342.JPEG,4
1223105,train/n07754684/n07754684_19320.JPEG,4
1218716,train/n07749582/n07749582_7405.JPEG,4
1218052,train/n07749582/n07749582_1915.JPEG,4
1261569,train/n11879895/n11879895_8835.JPEG,4
1218977,train/n07753113/n07753113_11848.JPEG,4
1224152,train/n07760859/n07760859_11340.JPEG,4
1218382,train/n07749582/n07749582_4093.JPEG,4
1260800,train/n11879895/n11879895_3050.JPEG,4
1223464,train/n07754684/n07754684_29523.JPEG,4
1225774,train/n07768694/n07768694_17830.JPEG,4
1223094,train/n07754684/n07754684_18834.JPEG,4
1267909,train/n12620546/n12620546_5608.JPEG,4
1218468,train/n07749582/n07749582_4878.JPEG,4
1214217,train/n07742313/n07742313_19606.JPEG,4
1261622,train/n11879895/n11879895_9710.JPEG,4
1264269,train/n12144580/n12144580_10095.JPEG,4
1222744,train/n07753592/n07753592_9623.JPEG,4
1266397,train/n12267677/n12267677_3558.JPEG,4
1218881,train/n07753113/n07753113_10078.JPEG,4
1217227,train/n07747607/n07747607_41750.JPEG,4
1216540,train/n07747607/n07747607_15340.JPEG,4
1216675,train/n07747607/n07747607_18202.JPEG,4
1219443,train/n07753113/n07753113_2322.JPEG,4
1226542,train/n07768694/n07768694_809.JPEG,4
1222255,train/n07753592/n07753592_3472.JPEG,4
1279466,train/n13133613/n13133613_5396.JPEG,4
1216756,train/n07747607/n07747607_19617.JPEG,4
1265485,train/n12144580/n12144580_8374.JPEG,4
1222262,train/n07753592/n07753592_355.JPEG,4
1268612,train/n12768682/n12768682_22413.JPEG,4
1260544,train/n11879895/n11879895_11207.JPEG,4
1221420,train/n07753275/n07753275_8743.JPEG,4
1269164,train/n12768682/n12768682_4206.JPEG,4
1266956,train/n12620546/n12620546_12689.JPEG,4
1225111,train/n07760859/n07760859_7887.JPEG,4
1267283,train/n12620546/n12620546_23663.JPEG,4
1266729,train/n12267677/n12267677_718.JPEG,4
1220415,train/n07753275/n07753275_17528.JPEG,4
1225757,train/n07768694/n07768694_1716.JPEG,4
1218387,train/n07749582/n07749582_4147.JPEG,4
1278635,train/n13133613/n13133613_1307.JPEG,4
1264466,train/n12144580/n12144580_14113.JPEG,4
1222933,train/n07754684/n07754684_14843.JPEG,4
1223236,train/n07754684/n07754684_23283.JPEG,4
1220934,train/n07753275/n07753275_3683.JPEG,4
1267696,train/n12620546/n12620546_45123.JPEG,4
1264723,train/n12144580/n12144580_18674.JPEG,4
1219567,train/n07753113/n07753113_28195.JPEG,4
1213881,train/n07742313/n07742313_12367.JPEG,4
1217295,train/n07747607/n07747607_5366.JPEG,4
1219787,train/n07753113/n07753113_3903.JPEG,4
1224936,train/n07760859/n07760859_6547.JPEG,4
1279848,train/n13133613/n13133613_9297.JPEG,4
1220617,train/n07753275/n07753275_23412.JPEG,4
1279645,train/n13133613/n13133613_68868.JPEG,4
1267991,train/n12620546/n12620546_62325.JPEG,4
1266515,train/n12267677/n12267677_4465.JPEG,4
1213766,train/n07742313/n07742313_11012.JPEG,4
1279113,train/n13133613/n13133613_30584.JPEG,4
1226253,train/n07768694/n07768694_420.JPEG,4
1220982,train/n07753275/n07753275_40805.JPEG,4
1268539,train/n12768682/n12768682_2037.JPEG,4
1214293,train/n07742313/n07742313_20728.JPEG,4
1268153,train/n12620546/n12620546_9468.JPEG,4
1269353,train/n12768682/n12768682_6926.JPEG,4
1261595,train/n11879895/n11879895_9501.JPEG,4
1214187,train/n07742313/n07742313_19056.JPEG,4
1224872,train/n07760859/n07760859_5587.JPEG,4
1215395,train/n07745940/n07745940_1546.JPEG,4
1279613,train/n13133613/n13133613_6528.JPEG,4
1217271,train/n07747607/n07747607_4893.JPEG,4
1224438,train/n07760859/n07760859_1893.JPEG,4
1268928,train/n12768682/n12768682_33737.JPEG,4
1221136,train/n07753275/n07753275_56138.JPEG,4
1223787,train/n07754684/n07754684_44902.JPEG,4
1269020,train/n12768682/n12768682_36510.JPEG,4
1219394,train/n07753113/n07753113_21615.JPEG,4
1261171,train/n11879895/n11879895_573.JPEG,4
1265374,train/n12144580/n12144580_6066.JPEG,4
1224924,train/n07760859/n07760859_633.JPEG,4
1226340,train/n07768694/n07768694_5435.JPEG,4
1269344,train/n12768682/n12768682_6802.JPEG,4
1219977,train/n07753113/n07753113_622.JPEG,4
1225340,train/n07760859/n07760859_9481.JPEG,4
1261450,train/n11879895/n11879895_7812.JPEG,4
1269098,train/n12768682/n12768682_39905.JPEG,4
1264874,train/n12144580/n12144580_2840.JPEG,4
1279656,train/n13133613/n13133613_69777.JPEG,4
1218246,train/n07749582/n07749582_2961.JPEG,4
1279121,train/n13133613/n13133613_30916.JPEG,4
1226012,train/n07768694/n07768694_3179.JPEG,4
1219771,train/n07753113/n07753113_36834.JPEG,4
1224727,train/n07760859/n07760859_4099.JPEG,4
1216174,train/n07745940/n07745940_8855.JPEG,4
1219809,train/n07753113/n07753113_4067.JPEG,4
1225225,train/n07760859/n07760859_852.JPEG,4
1221980,train/n07753592/n07753592_17904.JPEG,4
1226108,train/n07768694/n07768694_35048.JPEG,4
1225063,train/n07760859/n07760859_7582.JPEG,4
1216143,train/n07745940/n07745940_8491.JPEG,4
1218917,train/n07753113/n07753113_1058.JPEG,4
1217026,train/n07747607/n07747607_27961.JPEG,4
1266930,train/n12620546/n12620546_11928.JPEG,4
1260386,train/n11879895/n11879895_10103.JPEG,4
1268380,train/n12768682/n12768682_15528.JPEG,4
1218111,train/n07749582/n07749582_2117.JPEG,4
1226231,train/n07768694/n07768694_40212.JPEG,4
1279300,train/n13133613/n13133613_42063.JPEG,4
1221759,train/n07753592/n07753592_1338.JPEG,4
1265072,train/n12144580/n12144580_3947.JPEG,4
1214484,train/n07742313/n07742313_3003.JPEG,4
1217951,train/n07749582/n07749582_1648.JPEG,4
1222541,train/n07753592/n07753592_7163.JPEG,4
1219035,train/n07753113/n07753113_1259.JPEG,4
1265504,train/n12144580/n12144580_8770.JPEG,4
1224587,train/n07760859/n07760859_2787.JPEG,4
1213808,train/n07742313/n07742313_11358.JPEG,4
1221719,train/n07753592/n07753592_1234.JPEG,4
1215015,train/n07745940/n07745940_10516.JPEG,4
1218303,train/n07749582/n07749582_33773.JPEG,4
1217240,train/n07747607/n07747607_43626.JPEG,4
1265983,train/n12267677/n12267677_19993.JPEG,4
1226035,train/n07768694/n07768694_32559.JPEG,4
1222267,train/n07753592/n07753592_3592.JPEG,4
1224532,train/n07760859/n07760859_2343.JPEG,4
1223856,train/n07754684/n07754684_6062.JPEG,4
1220884,train/n07753275/n07753275_32925.JPEG,4
1217862,train/n07749582/n07749582_15004.JPEG,4
1264502,train/n12144580/n12144580_15007.JPEG,4
1225175,train/n07760859/n07760859_8261.JPEG,4
1266260,train/n12267677/n12267677_28185.JPEG,4
1266945,train/n12620546/n12620546_12434.JPEG,4
1222752,train/n07753592/n07753592_9752.JPEG,4
1220389,train/n07753275/n07753275_17038.JPEG,4
1268523,train/n12768682/n12768682_19942.JPEG,4
1268750,train/n12768682/n12768682_26893.JPEG,4
1268361,train/n12768682/n12768682_15002.JPEG,4
1265328,train/n12144580/n12144580_5485.JPEG,4
1220763,train/n07753275/n07753275_26891.JPEG,4
1279582,train/n13133613/n13133613_62546.JPEG,4
1226549,train/n07768694/n07768694_8187.JPEG,4
1220856,train/n07753275/n07753275_30356.JPEG,4
1268233,train/n12768682/n12768682_11951.JPEG,4
1267692,train/n12620546/n12620546_44994.JPEG,4
1267435,train/n12620546/n12620546_3033.JPEG,4
1223577,train/n07754684/n07754684_34210.JPEG,4
1266673,train/n12267677/n12267677_6594.JPEG,4
1221595,train/n07753592/n07753592_11136.JPEG,4
1214332,train/n07742313/n07742313_21352.JPEG,4
1223154,train/n07754684/n07754684_21142.JPEG,4
1224914,train/n07760859/n07760859_619.JPEG,4
1224550,train/n07760859/n07760859_2523.JPEG,4
1224385,train/n07760859/n07760859_16330.JPEG,4
1264571,train/n12144580/n12144580_1622.JPEG,4
1220104,train/n07753113/n07753113_889.JPEG,4
856322,train/n03787032/n03787032_3699.JPEG,5
856689,train/n03787032/n03787032_7139.JPEG,5
1016113,train/n04209133/n04209133_11465.JPEG,5
1016451,train/n04209133/n04209133_2569.JPEG,5
556962,train/n02807133/n02807133_7168.JPEG,5
557140,train/n02807133/n02807133_97.JPEG,5
855899,train/n03787032/n03787032_12329.JPEG,5
855995,train/n03787032/n03787032_14232.JPEG,5
855877,train/n03787032/n03787032_11984.JPEG,5
855830,train/n03787032/n03787032_11386.JPEG,5
1016006,train/n04209133/n04209133_10258.JPEG,5
556504,train/n02807133/n02807133_22960.JPEG,5
556898,train/n02807133/n02807133_6435.JPEG,5
1016407,train/n04209133/n04209133_2308.JPEG,5
557106,train/n02807133/n02807133_8941.JPEG,5
1016644,train/n04209133/n04209133_381.JPEG,5
556392,train/n02807133/n02807133_20474.JPEG,5
856010,train/n03787032/n03787032_1446.JPEG,5
1016868,train/n04209133/n04209133_5478.JPEG,5
555978,train/n02807133/n02807133_12164.JPEG,5
1016872,train/n04209133/n04209133_5528.JPEG,5
1017134,train/n04209133/n04209133_7936.JPEG,5
556195,train/n02807133/n02807133_1614.JPEG,5
1016993,train/n04209133/n04209133_6603.JPEG,5
856540,train/n03787032/n03787032_5615.JPEG,5
1016019,train/n04209133/n04209133_10380.JPEG,5
556696,train/n02807133/n02807133_4097.JPEG,5
856350,train/n03787032/n03787032_399.JPEG,5
557137,train/n02807133/n02807133_9661.JPEG,5
557120,train/n02807133/n02807133_9375.JPEG,5
856848,train/n03787032/n03787032_8623.JPEG,5
1016038,train/n04209133/n04209133_1064.JPEG,5
1016565,train/n04209133/n04209133_3327.JPEG,5
856781,train/n03787032/n03787032_7860.JPEG,5
855710,train/n03787032/n03787032_10157.JPEG,5
1016045,train/n04209133/n04209133_10707.JPEG,5
556650,train/n02807133/n02807133_3589.JPEG,5
856273,train/n03787032/n03787032_3201.JPEG,5
1017132,train/n04209133/n04209133_7918.JPEG,5
57122,train/n01689811/n01689811_112.JPEG,6
58090,train/n01689811/n01689811_8173.JPEG,6
57846,train/n01689811/n01689811_641.JPEG,6
58035,train/n01689811/n01689811_7788.JPEG,6
57874,train/n01689811/n01689811_6606.JPEG,6
58104,train/n01689811/n01689811_8284.JPEG,6
58211,train/n01689811/n01689811_9142.JPEG,6
57562,train/n01689811/n01689811_3898.JPEG,6
57244,train/n01689811/n01689811_1336.JPEG,6
57159,train/n01689811/n01689811_1182.JPEG,6
58028,train/n01689811/n01689811_7730.JPEG,6
57798,train/n01689811/n01689811_6129.JPEG,6
57714,train/n01689811/n01689811_557.JPEG,6
505319,train/n02607072/n02607072_9738.JPEG,7
504887,train/n02607072/n02607072_4903.JPEG,7
505185,train/n02607072/n02607072_7192.JPEG,7
504116,train/n02607072/n02607072_1248.JPEG,7
504496,train/n02607072/n02607072_2933.JPEG,7
504399,train/n02607072/n02607072_2382.JPEG,7
505281,train/n02607072/n02607072_896.JPEG,7
505068,train/n02607072/n02607072_6013.JPEG,7
505050,train/n02607072/n02607072_5935.JPEG,7
504372,train/n02607072/n02607072_2282.JPEG,7
505029,train/n02607072/n02607072_5839.JPEG,7
504655,train/n02607072/n02607072_3503.JPEG,7
504741,train/n02607072/n02607072_3994.JPEG,7
1243697,train/n09229709/n09229709_17268.JPEG,8
1243601,train/n09229709/n09229709_137.JPEG,8
1244743,train/n09229709/n09229709_9421.JPEG,8
1244166,train/n09229709/n09229709_44062.JPEG,8
1244149,train/n09229709/n09229709_4288.JPEG,8
1243810,train/n09229709/n09229709_2365.JPEG,8
1244032,train/n09229709/n09229709_34969.JPEG,8
1244187,train/n09229709/n09229709_4586.JPEG,8
1243588,train/n09229709/n09229709_13201.JPEG,8
1244222,train/n09229709/n09229709_47565.JPEG,8
1244479,train/n09229709/n09229709_63571.JPEG,8
1243592,train/n09229709/n09229709_1332.JPEG,8
1243992,train/n09229709/n09229709_32974.JPEG,8
1049854,train/n04296562/n04296562_42071.JPEG,9
1049441,train/n04296562/n04296562_2472.JPEG,9
1050052,train/n04296562/n04296562_52057.JPEG,9
1049070,train/n04296562/n04296562_11023.JPEG,9
1050270,train/n04296562/n04296562_8545.JPEG,9
1049722,train/n04296562/n04296562_37448.JPEG,9
1049202,train/n04296562/n04296562_14312.JPEG,9
1049215,train/n04296562/n04296562_15149.JPEG,9
1050073,train/n04296562/n04296562_52648.JPEG,9
1049174,train/n04296562/n04296562_13796.JPEG,9
1049315,train/n04296562/n04296562_19467.JPEG,9
1050333,train/n04296562/n04296562_9785.JPEG,9
1049733,train/n04296562/n04296562_37937.JPEG,9
1067603,train/n04347754/n04347754_47889.JPEG,10
517136,train/n02687172/n02687172_13615.JPEG,10
753326,train/n03478589/n03478589_7145.JPEG,10
517339,train/n02687172/n02687172_22552.JPEG,10
1067586,train/n04347754/n04347754_46593.JPEG,10
752559,train/n03478589/n03478589_14325.JPEG,10
752453,train/n03478589/n03478589_13084.JPEG,10
517292,train/n02687172/n02687172_20315.JPEG,10
753066,train/n03478589/n03478589_3605.JPEG,10
1066977,train/n04347754/n04347754_14188.JPEG,10
1067073,train/n04347754/n04347754_19435.JPEG,10
517687,train/n02687172/n02687172_40350.JPEG,10
752353,train/n03478589/n03478589_11882.JPEG,10
753031,train/n03478589/n03478589_3243.JPEG,10
518162,train/n02687172/n02687172_78012.JPEG,10
1067527,train/n04347754/n04347754_43377.JPEG,10
753310,train/n03478589/n03478589_6926.JPEG,10
1067233,train/n04347754/n04347754_29096.JPEG,10
1068086,train/n04347754/n04347754_90035.JPEG,10
752942,train/n03478589/n03478589_2244.JPEG,10
517703,train/n02687172/n02687172_41365.JPEG,10
517431,train/n02687172/n02687172_27446.JPEG,10
753359,train/n03478589/n03478589_7519.JPEG,10
753501,train/n03478589/n03478589_9473.JPEG,10
1066975,train/n04347754/n04347754_14022.JPEG,10
752660,train/n03478589/n03478589_1587.JPEG,10
752462,train/n03478589/n03478589_1321.JPEG,10
752510,train/n03478589/n03478589_13869.JPEG,10
1067011,train/n04347754/n04347754_1621.JPEG,10
1067208,train/n04347754/n04347754_27202.JPEG,10
1067492,train/n04347754/n04347754_41759.JPEG,10
517981,train/n02687172/n02687172_61333.JPEG,10
752983,train/n03478589/n03478589_2748.JPEG,10
752753,train/n03478589/n03478589_16984.JPEG,10
1067826,train/n04347754/n04347754_624.JPEG,10
752540,train/n03478589/n03478589_14155.JPEG,10
517726,train/n02687172/n02687172_42515.JPEG,10
517336,train/n02687172/n02687172_22346.JPEG,10
